Product ID,Title,Handle,Vendor,Product Type,Published,Created,Updated,Tags,Total Variants,Total Images,Price Range,In Stock
"=""7625816539226""",Denim Trucker Jacket | Faded Black,mens-denim-trucker-jacket-faded-black,Thursday - Men's Jackets,Men's Fabric Jackets,10/16/2025,10/14/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; bf21:Denim; bf21:Jackets; bf21:MBeanie; bf21:Men-Belt-Black; bfcm-eligible; BIS; canvas-jackets:Denim Trucker Jacket; color:Black; credit_fee:FREE; exchange_fee:FREE; free-gift; honest-pricing; imp_new_guide; interactive-details; jacket-reduced; jackets:Denim Trucker Jacket; klaviyo:Men; leather-jackets:Denim Trucker Jacket; live_product; loop-accessory; loop:Men's Denim Trucker Jacket; material:Denim; mens-jackets; mens-jackets-collection; midweight:Denim Trucker Jacket; mlp:mens-jackets; model:Denim Jacket; pf-gender:Male; pf-status:active; pf-style:Jacket; pf-type:Accessories; product-switcher; redo:denim trucker jacket; refund_fee: FREE; retail-sync; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-jacket; thumb-groups:mens-denim-jacket;mens-selvedge-denim-trucker-jacket; thumbnails:mens-denim-jacket; wair-enabled; YGroup_mens-denim-jacket; yotpo-reviews,5,7,$34400 - $34400,Yes
"=""7624799584346""",Denim Trucker Jacket | Faded Indigo,mens-denim-trucker-jacket-faded-indigo,Thursday - Men's Jackets,Men's Fabric Jackets,10/16/2025,10/13/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; bf21:Denim; bf21:Jackets; bf21:MBeanie; bf21:Men-Belt-Black; bfcm-eligible; BIS; canvas-jackets:Denim Trucker Jacket; color:Indigo; credit_fee:FREE; exchange_fee:FREE; free-gift; honest-pricing; imp_new_guide; interactive-details; jacket-reduced; jackets:Denim Trucker Jacket; klaviyo:Men; leather-jackets:Denim Trucker Jacket; live_product; loop-accessory; loop:Men's Denim Trucker Jacket; material:Denim; mens-jackets; mens-jackets-collection; midweight:Denim Trucker Jacket; mlp:mens-jackets; model:Denim Jacket; pf-gender:Male; pf-status:active; pf-style:Jacket; pf-type:Accessories; product-switcher; redo:denim trucker jacket; refund_fee: FREE; retail-sync; shirts:Outerwear3; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-jacket; thumb-groups:mens-denim-jacket;mens-selvedge-denim-trucker-jacket; thumbnails:mens-denim-jacket; wair-enabled; YGroup_mens-denim-jacket; yotpo-reviews,5,7,$34400 - $34400,Yes
"=""7625825026138""",Denim Trucker Jacket | Medium Wash,mens-denim-trucker-jacket-medium-wash,Thursday - Men's Jackets,Men's Fabric Jackets,10/16/2025,10/14/2025,8/8/2026,accessories; accessory-full; all:All; anagram-enabled; bf21:Denim; bf21:Jackets; bf21:MBeanie; bf21:Men-Belt-Black; bfcm-eligible; BIS; canvas-jackets:Denim Trucker Jacket; color:Blue; credit_fee:FREE; exchange_fee:FREE; free-gift; honest-pricing; imp_new_guide; interactive-details; jacket-reduced; jackets:Denim Trucker Jacket; klaviyo:Men; leather-jackets:Denim Trucker Jacket; live_product; loop-accessory; loop:Men's Denim Trucker Jacket; material:Denim; mens-jackets; mens-jackets-collection; midweight:Denim Trucker Jacket; mlp:mens-jackets; model:Denim Jacket; new-arrivals:Outerwear; pf-gender:Male; pf-status:active; pf-style:Jacket; pf-type:Accessories; product-switcher; redo:denim trucker jacket; refund_fee: FREE; retail-sync; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-jacket; thumb-groups:mens-denim-jacket;mens-selvedge-denim-trucker-jacket; thumbnails:mens-denim-jacket; wair-enabled; YGroup_mens-denim-jacket; yotpo-reviews,5,7,$34400 - $34400,Yes
"=""7625799729242""",Bronco Jacket | Sequoia,mens-bronco-shearling-jacket-sequoia-brown,Thursday - Men's Jackets,Jackets,10/16/2025,10/14/2025,8/8/2026,accessories; accessory-full; anagram-enabled; bf21:Jackets; bf21:M-Boot-Brown; bf21:MBeanie; bf21:Men-Belt-BurntCopper; bf21:OilTanned; bfcm-eligible; BIS; black-label; black-label:Jackets & Apparel; color:Brown; credit_fee:FREE; exchange_fee:FREE; fit-guide; free-gift; highlight:Black Label; honest-pricing; imp_new_guide; interactive-details; jackets:Bronco Jacket; klaviyo:Men; leather-jackets:Bronco Jacket; loop-accessory; loop:Mens Bronco Jacket; material:Leather; mens-jackets; mens-jackets-collection; mlp:mens-jackets; model:Bronco Jacket; new-arrivals:Outerwear; new-fit-guide; no-cs-variants; pf-gender:Male; pf-style:Jacket; pf-type:Accessories; product-switcher; redo:bronco jacket; refund_fee: FREE; retail-sync; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-jacket; thumbnails:mens-bronco-jacket; wair-enabled; YGroup_mens-bronco-jacket; yotpo-reviews,5,6,$197100 - $197100,Yes
"=""7609267617882""",Stomper | Stone,mens-stomper-zip-up-boot-stone,Thursday Boots - Men's,boots,10/16/2025,9/29/2025,8/8/2026,4col:Stomper; add-aftersell; all:All; anagram-enabled; as:EssentialLeatherKit; bf21:Leather; bf21:M-Boot-Brown; bf21:MBeanie; bf21:Men-Belt-Brown; bfcm-eligible; BIS; category:Men's Boots; color:Brown; credit_fee:FREE; exchange_fee:FREE; extended-sizes; fit-quiz:occasional-true; fit_cat:half-down; fitfinder_inline; fqv2:half-down; free-gift; group:Boots; honest-pricing; interactive-details; klaviyo:Men; live_product; loop:Men's Stomper (No Zipper); m-boots:Stomper; material:Leather; mb_handcrafted; mens-boots; mlp:mens-boots-lu; model:Stomper; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Combat; pf-type:Boots; product-switcher; psil:Stomper; psis:Stomper; recommend:-0.5; redo:stomper; refund_fee: FREE; retail-sync; search_term: storm king; show-previews; show_recs; style:Lace-Up; thumb-groups:mens-stomper;mens-stomper-no-zipper; thumbnails:mens-stomper-no-zipper; width:Standard; YGroup_mens-stomper; yotpo-reviews; zipper:Zipper,19,7,$65500 - $65500,Yes
"=""7614562205786""",Dress Penny | Pecan,womens-dress-penny-loafer-pecan-leather,Thursday Boots - Women's Shoes,Shoes,10/9/2025,10/4/2025,8/8/2026,anagram-enabled; bf21:Leather; bf21:W-Boot-Brown; bf21:W-Shoes; bf21:WBeanie; bfcm-eligible; BIS; bis-sms; category:Women's Shoes; color:Brown; credit_fee:FREE; exchange_fee:FREE; extended-sizes; fit_cat:true-to-size; fitfinder_inline; fqv2:tts-up; free-gift; gender:Women's; honest-pricing; interactive-details; klaviyo:Women; loop:Women's Dress Penny; material:Leather; mlp:womens-shoes; mobile-details; model:Dress Penny; new-arrivals:Dress Penny; no-cs-variants; param_selector; pf-gender:Female; recommend:+0; redo:dress penny; refund_fee: FREE; retail-sync; show-previews; show_recs; silhouettes:sil-womens-penny; size_standard:US Women's; thumb-groups2:womens-dress-penny; thumb-groups:womens-penny-row-1;womens-penny-row-2;womens-penny-platform;womens-dress-penny; thumbnails:womens-dress-penny; w-beanie; womens-flats; womens-shoes; womens-shoes:Dress Penny; YGroup_womens-dress-penny; yotpo-reviews,15,9,$45800 - $45800,Yes
"=""7498319921242""",Dress Penny | Black Velvet,womens-dress-penny-loafer-black-velvet,Thursday Boots - Women's Shoes,Shoes,10/9/2025,6/20/2025,8/8/2026,anagram-enabled; bf21:Suede; bf21:W-Shoes; bf21:WBeanie; bf21:Women-Belt-Black; bfcm-eligible; BIS; bis-sms; category:Women's Shoes; color:Black; credit_fee:FREE; exchange_fee:FREE; extended-sizes; fit_cat:true-to-size; fitfinder_inline; fqv2:tts-up; free-gift; gender:Women's; honest-pricing; interactive-details; klaviyo:Women; loop:Women's Dress Penny ($160); material:Velvet; mlp:womens-shoes; mobile-details; model:Dress Penny; new-arrivals:Dress Penny; no-cs-variants; param_selector; pf-gender:Female; recommend:+0; redo:dress penny; refund_fee: FREE; retail-sync; show-previews; show_recs; silhouettes:sil-womens-penny; size_standard:US Women's; thumb-groups2:womens-dress-penny; thumb-groups:womens-penny-row-1;womens-penny-row-2;womens-penny-platform;womens-dress-penny; thumbnails:womens-dress-penny; w-beanie; womens-flats; womens-shoes; womens-shoes:Dress Penny; YGroup_womens-dress-penny; yotpo-reviews,15,8,$48700 - $48700,Yes
"=""7498318610522""",Dress Penny | Cotton Candy,womens-dress-penny-loafer-cotton-candy-leather,Thursday Boots - Women's Shoes,Shoes,10/9/2025,6/20/2025,8/8/2026,anagram-enabled; bf21:Leather; bf21:W-Boot-Brown; bf21:W-Shoes; bf21:WBeanie; bfcm-eligible; BIS; bis-sms; category:Women's Shoes; color:Pink; credit_fee:FREE; exchange_fee:FREE; extended-sizes; fit_cat:true-to-size; fitfinder_inline; fqv2:tts-up; free-gift; gender:Women's; honest-pricing; interactive-details; klaviyo:Women; loop:Women's Dress Penny; material:Leather; mlp:womens-shoes; mobile-details; model:Dress Penny; new-arrivals:Dress Penny; no-cs-variants; param_selector; pf-gender:Female; recommend:+0; redo:dress penny; refund_fee: FREE; retail-sync; show-previews; show_recs; silhouettes:sil-womens-penny; size_standard:US Women's; thumb-groups2:womens-dress-penny; thumb-groups:womens-penny-row-1;womens-penny-row-2;womens-penny-platform;womens-dress-penny; thumbnails:womens-dress-penny; w-beanie; womens-flats; womens-shoes; womens-shoes:Dress Penny; YGroup_womens-dress-penny; yotpo-reviews,15,9,$45800 - $45800,Yes
"=""7617936916570""",Challenger | Sesame Double Shot,mens-challenger-lace-up-boot-sesame-double-shot,Thursday Boots - Men's,boots,10/9/2025,10/6/2025,8/8/2026,4col:Challenger; anagram-enabled; as:EssentialLeatherKit; bf21:Leather; bf21:M-Boot-Brown; bf21:MBeanie; bf21:Men-Belt-Natural; bfcm-eligible; BIS; black-label; black-label:Boots; color:Brown; credit_fee:FREE; exchange_fee:FREE; extended-sizes; fit_cat:half-down; fitfinder_inline; fqv2:half-down; free-gift; highlight:Black Label; honest-pricing; interactive-details; klaviyo:Men; live_product; loop:Men’s Challenger; material:Leather; mb_handcrafted; mens-boots; mlp:mens-boots-black-label; mlp:mens-boots-rr; model:Men's Challenger; new-arrivals:Challenger; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Lace-Up; pf-type:Boots; product-switcher; psil:Challenger; recommend:-0.5; redo:challenger; refund_fee: FREE; retail-sync; show-previews; show_recs; sole:Rubber; style:Cap Toe; style:Lace-Up; thumb-groups:mens-challenger-black-label;mens-challenger;mens-challenger-final; thumbnails:mens-challenger-black-label; width:Standard; YGroup_mens-challenger; yotpo-reviews,19,9,$99900 - $99900,Yes
"=""7617900347482""",Challenger | Brown CXL,mens-challenger-lace-up-boot-brown-cxl,Thursday Boots - Men's,boots,10/9/2025,10/6/2025,8/8/2026,4col:Challenger; anagram-enabled; as:EssentialLeatherKit; bf21:Leather; bf21:M-Boot-Brown; bf21:MBeanie; bf21:Men-Belt-Brown; bfcm-eligible; BIS; black-label; black-label:Boots; color:Brown; credit_fee:FREE; exchange_fee:FREE; extended-sizes; fit_cat:half-down; fitfinder_inline; fqv2:half-down; free-gift; highlight:Black Label; honest-pricing; interactive-details; klaviyo:Men; live_product; loop:Men’s Challenger; m-all:D-BlackLabel-Boots; material:Leather; mb_handcrafted; mens-boots; mlp:mens-boots-black-label; mlp:mens-boots-rr; model:Men's Challenger; new-arrivals:Challenger; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Lace-Up; pf-type:Boots; product-switcher; psil:Challenger; recommend:-0.5; redo:challenger; refund_fee: FREE; retail-sync; show-previews; show_recs; sole:Rubber; style:Cap Toe; style:Lace-Up; thumb-groups:mens-challenger-black-label;mens-challenger;mens-challenger-final; thumbnails:mens-challenger-black-label; width:Standard; YGroup_mens-challenger; yotpo-reviews,19,9,$99900 - $99900,Yes
"=""7617802928218""",Challenger | Canyon,mens-challenger-lace-up-boot-canyon,Thursday Boots - Men's,boots,10/9/2025,10/6/2025,8/8/2026,4col:Challenger; anagram-enabled; as:RuggedKit; bf21:M-Boot-Brown; bf21:MBeanie; bf21:Men-Belt-Canyon; bf21:OilTanned; bfcm-eligible; BIS; color:Brown; credit_fee:FREE; exchange_fee:FREE; extended-sizes; fit_cat:half-down; fitfinder_inline; fqv2:half-down; free-gift; honest-pricing; interactive-details; klaviyo:Men; live_product; loop:Men’s Challenger (Evergreen); material:Leather; mb_handcrafted; mens-boots; mlp:mens-boots-rr; model:Men's Challenger; new-arrivals:Challenger; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Lace-Up; pf-type:Boots; product-switcher; psil:Challenger; recommend:-0.5; redo:challenger; refund_fee: FREE; retail-sync; show-previews; show_recs; sole:Rubber; style:Cap Toe; style:Lace-Up; thumb-groups:mens-challenger-black-label;mens-challenger;mens-challenger-final; thumbnails:mens-challenger; width:Standard; YGroup_mens-challenger; yotpo-reviews,19,8,$82700 - $82700,Yes
"=""7617759608922""",Challenger | Black Matte,mens-challenger-lace-up-boot-black-matte,Thursday Boots - Men's,boots,10/9/2025,10/6/2025,8/8/2026,4col:Challenger; anagram-enabled; as:RuggedKit; bf21:M-Boot-Black; bf21:MBeanie; bf21:Men-Belt-BlackMatte; bf21:OilTanned; bfcm-eligible; BIS; color:Black; credit_fee:FREE; exchange_fee:FREE; extended-sizes; fit_cat:half-down; fitfinder_inline; fqv2:half-down; free-gift; honest-pricing; interactive-details; klaviyo:Men; live_product; loop:Men’s Challenger (Evergreen); material:Rugged; mb_handcrafted; mens-boots; mlp:mens-boots-rr; model:Men's Challenger; new-arrivals:Challenger; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Lace-Up; pf-type:Boots; product-switcher; psil:Challenger; recommend:-0.5; redo:challenger; refund_fee: FREE; retail-sync; show-previews; show_recs; sole:Rubber; style:Cap Toe; style:Lace-Up; thumb-groups:mens-challenger-black-label;mens-challenger;mens-challenger-final; thumbnails:mens-challenger; width:Standard; YGroup_mens-challenger; yotpo-reviews,19,9,$82700 - $82700,Yes
"=""7617698037850""",Challenger | Badland,mens-challenger-lace-up-boot-badland,Thursday Boots - Men's,boots,10/9/2025,10/6/2025,8/8/2026,4col:Challenger; anagram-enabled; bf21:M-Boot-Brown; bf21:MBeanie; bf21:Men-Belt-Arizona; bf21:WaxedSuede; bfcm-eligible; BIS; color:Brown; credit_fee:FREE; exchange_fee:FREE; extended-sizes; fit_cat:half-down; fitfinder_inline; fqv2:half-down; free-gift; honest-pricing; interactive-details; klaviyo:Men; live_product; loop:Men’s Challenger (Evergreen); material:Suede; mb_handcrafted; mens-boots; mlp:mens-boots-rr; model:Men's Challenger; new-arrivals:Challenger; no-cs-variants; pf-gender:Male; pf-status:active; pf-style:Lace-Up; pf-type:Boots; product-switcher; psil:Challenger; recommend:-0.5; redo:challenger; refund_fee: FREE; retail-sync; show-previews; show_recs; sole:Rubber; style:Cap Toe; style:Lace-Up; thumb-groups:mens-challenger-black-label;mens-challenger;mens-challenger-final; thumbnails:mens-challenger; width:Standard; YGroup_mens-challenger; yotpo-reviews,19,9,$82700 - $82700,Yes
"=""7609366577242""",Ribbed Crewneck Sweater | Olive,mens-ribbed-crewneck-sweater-olive,Thursday - Men's Shirts,Shirts,10/2/2025,9/30/2025,8/8/2026,accessories; accessory-full; anagram-enabled; bf21:MBeanie; bf21:Men-Belt-Brown; bf21:Shirt; bfcm-eligible; BIS; color:Olive; credit_fee:FREE; exchange_fee:FREE; free-gift; honest-pricing; interactive-details; keyword:Sweater; klaviyo:Men; loop:Men's Ribbed Crewneck; material:Cotton; mens-shirts; mlp:mens-shirts; model:Ribbed Crewneck; pf-gender:Male; product-switcher; redo:ribbed crewneck; refund_fee: FREE; retail-sync; shirts:Ribbed Crewneck; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-shirt; thumbnails:mens-ribbed-crewneck; wair-enabled; wair-testing; YGroup_mens-ribbed-crewneck-shirt; yotpo-reviews,5,7,$30900 - $30900,Yes
"=""7609363988570""",Ribbed Crewneck Sweater | Navy,mens-ribbed-crewneck-sweater-navy,Thursday - Men's Shirts,Shirts,10/2/2025,9/30/2025,8/8/2026,4col:Shirts; accessories; accessory-full; anagram-enabled; bags:Shirts2; bf21:MBeanie; bf21:Men-Belt-Brown; bf21:Shirt; bfcm-eligible; BIS; color:Blue; credit_fee:FREE; exchange_fee:FREE; free-gift; holiday:Shirts3; honest-pricing; interactive-details; jackets-cs:Shirts; keyword:Sweater; klaviyo:Men; loop:Men's Ribbed Crewneck; material:Cotton; mens-shirts; mlp:mens-shirts; model:Ribbed Crewneck; new-arrivals:Shirts; pf-gender:Male; product-switcher; redo:ribbed crewneck; refund_fee: FREE; retail-sync; shirts:Ribbed Crewneck; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-shirt; thumbnails:mens-ribbed-crewneck; wair-enabled; wair-testing; YGroup_mens-ribbed-crewneck-shirt; yotpo-reviews,5,7,$30900 - $30900,Yes
"=""7609312673882""",Ribbed Crewneck Sweater | Black,mens-ribbed-crewneck-sweater-black,Thursday - Men's Shirts,Shirts,10/2/2025,9/29/2025,8/8/2026,4col:Shirts; accessories; accessory-full; anagram-enabled; bags:Shirts2; bf21:MBeanie; bf21:Men-Belt-Black; bf21:Shirt; bfcm-eligible; BIS; color:Black; credit_fee:FREE; exchange_fee:FREE; free-gift; honest-pricing; interactive-details; jackets-cs:Shirts; keyword:Sweater; klaviyo:Men; loop:Men's Ribbed Crewneck; m-all:D-Featured-Shirts; material:Cotton; mens-shirts; mlp:mens-shirts; model:Ribbed Crewneck; pf-gender:Male; product-switcher; redo:ribbed crewneck; refund_fee: FREE; retail-sync; shirts:Ribbed Crewneck; show-previews; show-sizing-tip; show_recs; size-chart; size:tbc-shirt; thumbnails:mens-ribbed-crewneck; wair-enabled; wair-testing; YGroup_mens-ribbed-crewneck-shirt; yotpo-reviews,5,7,$30900 - $30900,Yes
"=""7539244171354""",Legacy | Black Gum,mens-legacy-low-top-gum-sole-sneaker-black,Thursday Boots - Men's Sneakers,Sneakers,9/26/2025,8/6/2025,8/8/2026,anagram-enabled; as:EssentialLeatherKit; bf21:Leather; bf21:M-Low-Top-Sneaker; bf21:MBeanie; bf21:Men-Belt-Black; bfcm-eligible; BIS; bis-sms; casual-shoes:Legacy; category:Sneakers; color:Black; credit_fee:FREE; exchange_fee:FREE; extended-sizes; fit_cat:true-to-size; fitfinder_inline; fqv2:tts-up; free-gift; gender:Men's; honest-pricing; interactive-details; klaviyo:Men; live_product; loop:Men's Legacy; lowtop:Legacy; material:Leather; mens-sneakers; mlp:mens-sneakers; model:Legacy; new-arrivals:Sneakers; no-cs-variants; no_quiz; param_selector; pf-gender:Male; recommend:+0; redo:legacy; refund_fee: FREE; retail-sync; shoes:Legacy; show-previews; show_recs; size_standard:US Men's; sneaker:Legacy; thumb-groups:mens-classic-low-tops;mens-heritage-low-tops;mens-legacy; thumbnails:mens-legacy; YGroup_mens_legacy; yotpo-reviews,19,9,$38700 - $38700,Yes
